단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명,위도,경도
화성동탄일반산업단지,(주)조인솔루션,경기도 화성시 방교동 837-2번지,전기전자,37.1709385981886,127.09135125376
화성동탄일반산업단지,(주)지알테크 ,경기도 화성시 방교동 798-9번지,기타,37.1692502843519,127.084179745389
화성동탄일반산업단지,(주)진솔루션,경기도 화성시 방교동 874-4번지,전기전자,37.1817654806499,127.087187796967
화성동탄일반산업단지,(주)진양MTS,경기도 화성시 방교동 827-2번지,목재종이출판,37.1749557279642,127.090354934042
화성동탄일반산업단지,(주)찬구화학,경기도 화성시 방교동 839-7,전기전자,37.1652629948131,127.085969990517
화성동탄일반산업단지,(주)창공에프에이,경기도 화성시 방교동 800-6,기타,37.1661915805642,127.083126110592
화성동탄일반산업단지,(주)케이랩,경기도 화성시 방교동 800-4번지,전기전자,37.1665732857761,127.083613484139
화성동탄일반산업단지,(주)케이에스티이   ,경기도 화성시 방교동 797-2번지,전기전자,37.1721379470079,127.084996026889
화성동탄일반산업단지,(주)케이엘테크코퍼레이션,경기도 화성시 방교동 836-4번지,전기전자,37.1709290564277,127.090634898106
화성동탄일반산업단지,(주)케이제이테크놀로지,경기도 화성시 방교동 874-14,기타,37.1789637962167,127.086744725303
화성동탄일반산업단지,(주)케이피엠테크놀러지 ,경기도 화성시 방교동 874-5번지,기타,37.1817659218811,127.086709303097
화성동탄일반산업단지,(주)케이피텍,경기도 화성시 방교동 798-12번지,전기전자,37.1711103121782,127.084717097615
화성동탄일반산업단지,(주)코리아인스트루먼트,경기도 화성시 방교동 839-2번지,전기전자,37.1675256231341,127.087346404348
화성동탄일반산업단지,(주)코리아인스트루먼트,경기도 화성시 방교동 800-5번지,전기전자,37.1663765724013,127.08337570132
화성동탄일반산업단지,(주)코메코아이엔티,경기도 화성시 방교동 846-2,전기전자,37.1627125811083,127.086054805845
화성동탄일반산업단지,(주)코스메디크 ,경기도 화성시 방교동 824-2번지,전기전자,37.1761042951747,127.088213090777
화성동탄일반산업단지,(주)코엔시스 ,경기도 화성시 방교동 836-4번지,기타,37.1709290564277,127.090634898106
화성동탄일반산업단지,(주)크레픽,경기도 화성시 방교동 824-5번지,전기전자,37.1771400245701,127.0891009589
화성동탄일반산업단지,(주)키프코우주항공,경기도 화성시 방교동 847-2,기타,37.1637705154223,127.087770813326
화성동탄일반산업단지,(주)킨텍코리아,경기도 화성시 방교동 874-5번지,기타,37.1817659218811,127.086709303097
화성동탄일반산업단지,(주)킵코레이더,경기도 화성시 방교동 847-2,기타,37.1637705154223,127.087770813326
화성동탄일반산업단지,(주)태서렉트프로퍼티즈,경기도 화성시 방교동 829-1번지,기타,37.1728711294425,127.089173865435
화성동탄일반산업단지,(주)태성운송종합상사,경기도 화성시 방교동 803-1번지,기타,37.1643869411888,127.083129651032
화성동탄일반산업단지,(주)태인에프앤씨 ,경기도 화성시 방교동 797-10번지,기타,37.1693695439392,127.085244463532
화성동탄일반산업단지,(주)태형,경기도 화성시 방교동 797-6,전기전자,37.1708640201682,127.085641020739
화성동탄일반산업단지,(주)테라메카,경기도 화성시 방교동 837-4번지,전기전자,37.1700891929715,127.09097337222
화성동탄일반산업단지,(주)테크윙,경기도 화성시 방교동 836-7번지,전기전자,37.1689513437515,127.090260299118
화성동탄일반산업단지,(주)테크윙,경기도 화성시 방교동 831-3번지,전기전자,37.1734155570649,127.092568637557
화성동탄일반산업단지,(주)투윈테크,경기도 화성시 방교동 849-2번지,전기전자,37.1639076570862,127.089456848273
화성동탄일반산업단지,(주)트라코월드,경기도 화성시 방교동 875-1번지,기타,37.1812007662276,127.086235008627
